msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
8473427135135,1777,901977,177985,text,221.136.90.12,https://www.sutton-schneider.com/,2024-01-01 00:52:39.755785
7821708271297,1773,414865,578117,audio,176.202.192.254,https://www.jones-coleman.com/,2024-01-01 00:51:36.184361
1147952742405,245,261148,750821,application,168.238.55.31,https://campbell.com/,2024-01-01 00:52:09.363969
8177843647788,431,916324,219242,image,210.118.133.21,http://villa.net/,2024-01-01 00:58:51.562625
1775842556685,411,884368,730007,image,147.85.5.119,http://www.malone.net/,2024-01-01 01:02:59.385822
6405157602249,799,171156,151048,application,217.120.171.207,https://stone.com/,2024-01-01 00:54:08.502792
4586415461438,414,942618,514550,image,195.129.165.188,https://pierce.org/,2024-01-01 01:00:16.532439
8489785153107,145,537356,536317,text,194.20.72.30,https://williams-king.com/,2024-01-01 00:59:21.504295
1515950163654,10,807590,662466,video,77.135.182.250,http://coleman.com/,2024-01-01 00:50:39.051980
2920125170447,690,799092,924373,image,208.22.145.163,https://liu-silva.com/,2024-01-01 01:06:03.373828
7266493693632,1629,286042,256306,application,161.196.210.34,http://www.mccarthy.com/,2024-01-01 01:02:00.165908
3713519752148,1132,907699,148160,audio,81.169.137.35,https://www.marshall.com/,2024-01-01 01:05:22.258033
0457231870472,767,575423,452434,audio,183.253.177.124,https://reynolds.com/,2024-01-01 01:02:02.103147
6880781394653,1791,565381,623721,application,16.26.58.126,https://www.contreras-pacheco.com/,2024-01-01 00:54:55.141066
8696407027576,1549,409436,383800,text,182.60.127.154,https://green.net/,2024-01-01 01:01:38.789663
3022337628837,712,577465,334665,audio,103.100.130.106,https://www.miller-sanchez.com/,2024-01-01 00:59:17.851627
6830890537704,446,121183,700532,application,27.217.91.56,http://little.com/,2024-01-01 01:02:18.264328
3459572263121,1705,141390,162306,text,195.216.33.144,http://www.cox.com/,2024-01-01 01:06:35.608510
9506955417803,93,467331,299183,image,181.30.35.34,https://www.mendoza.org/,2024-01-01 00:52:59.763582
1808496767562,1917,448103,921617,text,213.228.205.7,https://russo.info/,2024-01-01 00:57:36.613933
8859167505111,742,951913,580593,audio,160.234.239.149,http://watson-orozco.com/,2024-01-01 00:59:04.343586
0904516654867,1268,501216,981963,application,156.211.6.117,https://www.riley.biz/,2024-01-01 01:03:32.186582
6883332423861,1116,710050,938763,image,132.212.1.111,https://www.hahn-beard.info/,2024-01-01 01:01:13.796332
3765863011723,888,345937,277186,audio,211.246.100.187,https://huffman.com/,2024-01-01 00:58:27.026911
3974174164274,901,634624,857844,application,153.185.204.167,https://www.macias.com/,2024-01-01 01:04:21.901709
1682936956667,1890,834690,663364,application,195.181.189.133,https://rose.net/,2024-01-01 00:55:07.571919
9686109270052,1239,669925,899348,text,138.23.251.5,https://www.dunn.com/,2024-01-01 00:57:45.305108
3452424192458,524,161400,135343,text,124.235.130.50,http://perkins.com/,2024-01-01 00:50:16.523380
2667499172927,1940,548952,976707,video,208.38.67.12,https://www.olson.com/,2024-01-01 01:00:50.431113
4119928953222,470,295161,796501,audio,46.250.36.70,http://www.allen.org/,2024-01-01 00:58:29.144656
3432005613269,1709,203805,495436,image,28.29.242.232,https://wilson-carter.biz/,2024-01-01 00:51:50.844709
4275167548358,1330,651948,516553,text,217.64.117.31,https://www.valenzuela.net/,2024-01-01 01:01:31.449321
0760031130557,1223,304445,750274,audio,162.44.99.147,http://sims.com/,2024-01-01 00:51:11.859044
0207223342563,156,175539,892258,image,43.51.60.158,https://burns.biz/,2024-01-01 01:06:01.822109
9707572248305,685,643361,209875,video,209.89.236.12,https://patterson.com/,2024-01-01 01:02:05.122561
2775425532913,808,295461,473273,application,129.252.196.37,http://www.dillon.org/,2024-01-01 00:55:19.551606
3227603789127,1454,560065,297121,text,12.94.63.160,https://smith.org/,2024-01-01 00:56:56.663963
3706017632731,516,917571,336642,text,187.223.139.193,https://rodriguez.com/,2024-01-01 01:05:16.159508
1047826374183,811,339415,451232,text,144.106.219.29,http://www.richard.biz/,2024-01-01 00:54:15.694656
1523339248184,254,222789,510030,image,195.111.196.109,http://www.ross.net/,2024-01-01 00:58:12.994325
8624175966118,150,177301,359569,application,182.128.38.188,http://snow.com/,2024-01-01 00:55:23.621767
9688849828478,317,340347,546838,text,173.196.191.122,https://montgomery-finley.com/,2024-01-01 01:01:57.183275
4612114666860,644,992964,390200,audio,195.227.215.125,https://www.ingram-roberts.biz/,2024-01-01 00:55:22.204731
0819450241092,1493,943707,856850,image,31.118.147.23,http://www.smith.com/,2024-01-01 00:50:15.704852
1489695292169,1658,192139,701296,audio,208.213.92.5,https://stokes.info/,2024-01-01 00:59:49.887867
1788785117343,981,441039,399721,application,197.50.251.209,https://hill-bartlett.biz/,2024-01-01 00:51:30.985340
7740191018552,1632,408391,928561,application,90.237.92.246,http://freeman-andrade.org/,2024-01-01 01:04:29.892331
8073093209801,1880,106493,205324,video,206.211.70.112,https://www.hall.org/,2024-01-01 01:05:25.055170
3154563539254,573,185224,927590,video,204.65.146.103,https://gibson.com/,2024-01-01 00:51:21.907932
8313717763588,1207,870354,213728,image,6.164.182.129,http://www.smith-valdez.info/,2024-01-01 00:55:16.866461
3117372154573,802,690792,722860,audio,134.207.104.160,http://chang.net/,2024-01-01 00:50:26.169131
7367265846662,373,919182,228931,audio,201.198.77.17,https://www.hughes.com/,2024-01-01 01:00:58.233807
5496217587748,976,330150,314053,video,220.234.140.178,https://smith-morris.com/,2024-01-01 01:06:13.100512
7956334810692,1372,538456,535281,audio,87.129.192.14,http://www.schmidt.org/,2024-01-01 00:52:23.010154
1728689133371,256,624284,769236,image,103.132.116.210,http://waller-hudson.info/,2024-01-01 00:52:35.495623
7030324600210,801,592031,542746,audio,186.59.108.86,https://bond.com/,2024-01-01 01:03:14.195560
3900167473674,1136,249051,802488,video,35.130.110.117,http://zuniga.com/,2024-01-01 00:52:53.407568
7357131336608,1979,169285,500087,video,198.248.253.3,https://young.biz/,2024-01-01 00:52:40.522127
0364284143264,1939,315893,493507,video,167.220.175.252,https://lee.com/,2024-01-01 01:02:45.053189
2732252373723,1239,397333,447454,application,196.16.125.138,https://www.barton.com/,2024-01-01 01:06:19.527157
8184700169531,44,473387,642436,video,5.206.65.137,http://www.tran.com/,2024-01-01 00:53:42.954939
9869234758470,528,975657,126442,text,141.170.73.121,http://heath.com/,2024-01-01 00:54:44.547044
5165684497060,496,371078,388216,image,97.140.208.122,http://noble.info/,2024-01-01 00:54:21.089042
5791907002661,1677,309482,491649,image,179.39.178.66,http://www.rodriguez.com/,2024-01-01 00:57:51.954663
1364743585077,779,177577,589604,text,184.110.168.141,http://www.stewart-bush.org/,2024-01-01 00:51:15.892144
7280845040869,1050,532273,806069,audio,84.94.212.151,http://www.graham.com/,2024-01-01 01:05:09.589162
2840993395668,752,296354,823425,application,31.53.28.95,https://scott-orozco.org/,2024-01-01 00:53:34.356346
3838488757847,1987,321438,456273,application,49.251.198.177,https://baxter.org/,2024-01-01 00:51:43.451685
6698786127320,1152,509717,941219,audio,159.83.137.250,https://bell.net/,2024-01-01 00:53:07.973698
6831641098072,1660,358695,668768,video,198.123.235.74,https://www.kaufman-rogers.info/,2024-01-01 01:04:58.331376
3596632474416,1430,258082,310917,audio,194.2.230.214,http://www.wright-ochoa.biz/,2024-01-01 01:04:29.951610
1551323070859,1294,973467,895922,audio,77.210.27.23,https://carr.com/,2024-01-01 01:02:26.893804
8063701727045,998,465405,146788,audio,153.191.41.23,https://weber-daniels.com/,2024-01-01 00:52:56.965426
4485274815566,534,357442,616838,audio,192.233.192.61,https://www.booker-savage.biz/,2024-01-01 00:50:56.307563
2666046810232,1612,414249,806697,video,29.218.170.223,http://miller.com/,2024-01-01 00:58:53.874293
4124041981677,107,576615,878467,video,8.144.142.32,https://brewer.com/,2024-01-01 00:50:52.174388
9702770716290,326,832958,407441,application,81.72.69.97,http://evans.com/,2024-01-01 01:02:09.573885
4568687017037,1874,336228,892011,audio,196.77.240.88,https://www.sloan.com/,2024-01-01 00:51:52.032668
6339365256664,992,706908,398990,image,175.246.169.217,https://gill.com/,2024-01-01 00:57:45.701216
5035859636734,1284,553798,606943,audio,171.231.41.19,http://moon.com/,2024-01-01 00:54:15.729080
1593421809752,811,344850,542836,audio,167.230.182.184,https://carson-strong.com/,2024-01-01 00:54:08.286843
8526916543040,354,878886,822513,audio,215.22.29.92,https://smith-smith.biz/,2024-01-01 01:06:23.709558
5123103186235,1540,834108,289497,video,162.155.254.183,http://www.simmons.com/,2024-01-01 01:04:06.139628
6424135611791,215,465290,824323,audio,94.6.114.78,https://stevens-lucero.org/,2024-01-01 00:55:29.600941
2668356337541,1301,317737,357707,audio,187.132.7.61,https://www.rios.biz/,2024-01-01 00:58:55.503214
3069104291918,1035,402881,353656,application,206.123.194.181,http://www.johnson-obrien.com/,2024-01-01 00:50:34.703828
1840324480764,1383,934062,185284,application,217.68.216.26,http://www.sanchez.info/,2024-01-01 00:51:10.666652
0156834260229,1383,374494,528414,application,212.223.126.20,https://jefferson-choi.com/,2024-01-01 00:52:21.424712
1160411624296,27,398143,115326,application,81.37.165.11,http://www.hernandez.net/,2024-01-01 00:50:55.406148
1907049717962,1791,811274,382864,audio,7.113.239.53,https://jensen.com/,2024-01-01 00:55:53.543797
1231897458630,1102,431127,547594,video,196.54.35.68,http://www.manning-carey.net/,2024-01-01 00:50:50.464327
8504548722660,1551,873689,610013,image,199.39.86.158,https://becker.com/,2024-01-01 01:04:24.899391
3658435312038,780,470927,923041,application,207.51.207.105,https://suarez.com/,2024-01-01 00:57:53.094200
8280795711526,1599,895468,178474,video,215.219.30.159,http://calhoun.com/,2024-01-01 01:04:50.134413
9064191874822,17,647287,343070,video,6.76.152.212,http://price.com/,2024-01-01 01:06:59.494107
5115016542626,992,137499,461877,image,135.143.15.161,http://hughes.com/,2024-01-01 00:54:41.659333
9226155729779,1803,775638,134982,image,130.119.121.122,http://www.shepard.com/,2024-01-01 01:02:42.210868
4521042474752,1500,485756,801361,application,31.78.28.210,http://www.carter.com/,2024-01-01 01:03:06.100672
0544966205749,1614,833223,567820,video,37.61.64.225,https://www.hogan.com/,2024-01-01 00:53:14.344564
1517050814024,210,774796,453185,audio,182.31.134.166,https://www.dunlap.com/,2024-01-01 00:54:05.447120
9291717934060,383,540398,546010,application,121.187.16.154,https://key.com/,2024-01-01 01:01:15.527572
9925332643746,272,320699,423258,image,174.46.65.135,https://www.rosales-james.com/,2024-01-01 00:51:59.172701
0185409350071,290,529652,508909,application,199.198.244.15,http://www.webb.com/,2024-01-01 01:04:14.498429
8397350785725,1024,513277,184460,text,204.92.93.85,http://rubio.info/,2024-01-01 01:04:34.941411
6966096976092,1245,161657,736727,image,181.61.15.209,http://crosby.com/,2024-01-01 00:57:16.773457
1077895248775,1534,803889,562432,text,198.50.31.123,http://ross.com/,2024-01-01 01:02:03.385949
2342485365436,1681,798139,104362,application,65.251.224.13,http://www.kelly.info/,2024-01-01 01:06:57.815008
4193297072966,966,142673,135355,application,153.232.194.214,https://www.gonzalez.com/,2024-01-01 01:01:18.805438
5983287182052,776,361482,339096,text,108.46.76.92,https://howe-decker.net/,2024-01-01 00:59:33.086615
2884528656831,1371,915354,531313,video,221.100.140.78,https://lee.com/,2024-01-01 01:03:06.175218
2142329710319,679,902250,368257,application,216.113.65.85,http://alvarado.com/,2024-01-01 01:04:20.489383
2377292055778,1552,686856,745919,image,27.17.145.115,https://logan-wood.biz/,2024-01-01 01:02:25.397969
2696695437375,963,357352,497346,video,48.189.141.189,https://roberts.info/,2024-01-01 01:00:21.039960
8279109920381,1739,812673,669341,video,14.148.41.61,https://hanson.com/,2024-01-01 00:52:30.010620
1884069891159,1470,975509,625291,text,157.211.249.201,http://www.gardner.com/,2024-01-01 01:06:24.362699
1696463639524,813,527401,427142,video,198.127.140.21,https://www.lewis.info/,2024-01-01 00:59:13.706163
9556954318780,316,110873,221102,text,116.32.32.147,https://www.cochran-dennis.com/,2024-01-01 01:03:13.696526
8122467946408,1206,961943,332859,audio,28.247.80.202,https://hooper.com/,2024-01-01 01:02:03.481202
6595161454976,807,809109,545695,image,119.133.168.160,https://www.hernandez.net/,2024-01-01 01:06:07.204323
2137497749029,376,739441,173611,image,176.105.201.9,https://www.ferguson.biz/,2024-01-01 01:06:18.576289
4914611863481,96,936570,881804,image,90.254.2.18,http://www.chapman.com/,2024-01-01 01:04:10.382903
2493410231568,1308,129766,287911,video,27.102.219.113,https://robertson-garcia.org/,2024-01-01 00:53:14.927141
7407662542647,1708,811201,259721,video,178.76.203.197,https://www.lewis-may.org/,2024-01-01 00:57:24.828000
6099014507356,51,399559,825381,application,208.42.192.223,http://www.mccormick.info/,2024-01-01 00:59:59.168129
5197233366211,84,731334,883079,video,93.112.144.33,https://www.carter.info/,2024-01-01 01:01:06.838538
7013483384750,530,123553,378666,image,2.28.231.140,https://morris-rangel.info/,2024-01-01 00:58:19.399807
5218937821366,815,568068,728692,audio,114.18.99.42,http://www.sullivan.org/,2024-01-01 00:59:49.707132
3810942754342,1701,455049,737430,video,5.88.122.245,https://williams.net/,2024-01-01 01:06:56.454602
4251268916783,569,512015,983021,video,221.22.149.182,http://www.bell-gill.biz/,2024-01-01 01:06:23.614611
8281329892326,1195,512284,874867,text,157.30.217.48,https://www.hart.biz/,2024-01-01 01:04:07.958979
2268360096375,1351,132933,695415,audio,151.104.50.185,https://singleton-vance.com/,2024-01-01 01:02:26.216407
4960593603065,1852,119234,550215,application,85.214.14.76,http://wang.com/,2024-01-01 00:52:16.575079
0534795502037,613,805055,817126,image,217.1.15.129,http://www.huerta-russell.com/,2024-01-01 00:52:41.324016
5991679996517,1622,263618,610559,text,167.15.250.188,http://keller.info/,2024-01-01 00:59:03.262203
7438726950295,1391,199804,728833,audio,165.206.194.34,https://preston.org/,2024-01-01 01:05:28.835654
2186984196510,1813,939467,779814,text,220.203.159.64,https://www.anderson.com/,2024-01-01 00:55:01.872444
5261824620528,272,213244,811492,application,218.176.37.250,http://olsen-joyce.com/,2024-01-01 01:00:22.544789
1994094147982,1778,712008,995692,application,75.64.0.103,https://stokes.com/,2024-01-01 01:06:18.418931
7439983464829,1736,576330,916640,text,148.171.200.121,https://schultz-clark.com/,2024-01-01 01:01:14.803348
7492379218789,909,127622,550999,image,85.114.231.227,https://gonzales-baker.biz/,2024-01-01 01:02:12.177701
9493700384239,370,683969,565197,application,38.30.224.132,https://marquez.net/,2024-01-01 00:56:55.459816
1552889844066,996,500604,607863,image,141.65.232.176,https://www.stout.com/,2024-01-01 01:01:48.286764
6251086373256,24,947875,384415,video,132.231.189.95,http://www.kelly.com/,2024-01-01 01:02:10.517640
1536483520249,1774,958638,629504,image,203.43.143.190,https://www.bryant.net/,2024-01-01 00:59:56.903310
0394461183268,1882,670155,732711,audio,115.11.100.206,http://conner.com/,2024-01-01 00:54:43.783383
9802356979744,45,341769,306473,audio,200.33.231.172,https://stark.com/,2024-01-01 00:56:46.799635
2551237629523,179,777607,718310,video,169.127.69.128,https://white.com/,2024-01-01 00:50:27.195127
2266257773456,1648,214131,332293,application,133.94.135.128,https://www.hansen-wood.com/,2024-01-01 00:54:36.724691
2171420834819,1574,768880,796494,video,203.63.97.24,https://www.cooper.com/,2024-01-01 00:54:13.748144
8673123422685,1261,994608,355840,application,215.183.13.146,https://snyder.com/,2024-01-01 00:56:23.198060
0789790130107,1935,770582,748106,audio,172.175.160.132,http://www.browning-preston.com/,2024-01-01 00:55:59.971766
2348315822922,590,738998,388802,video,138.83.70.96,http://www.wilson.info/,2024-01-01 00:59:10.825835
6528535161957,379,722507,791722,image,215.75.163.114,https://www.hubbard-wood.org/,2024-01-01 00:52:32.111595
9481399311713,1554,112530,606507,text,220.46.84.74,http://www.reese.org/,2024-01-01 00:59:34.146015
6898319368057,1924,480004,244504,text,206.64.84.150,http://www.gilbert.info/,2024-01-01 00:58:16.355430
9522349352791,266,515404,783577,application,40.167.130.154,https://www.carter.com/,2024-01-01 01:06:24.955396
3043533047646,1406,558937,945531,application,211.35.107.206,https://jordan.biz/,2024-01-01 01:05:38.402759
5352678572097,958,712170,450811,audio,74.175.125.94,http://www.wells.com/,2024-01-01 00:51:50.901467
2503006223093,1324,106226,478088,video,200.92.242.145,http://www.palmer.org/,2024-01-01 00:51:13.796388
8507058657036,633,596052,740915,audio,165.211.88.40,http://www.ortega-gregory.com/,2024-01-01 00:52:25.679816
9638290444648,1552,845190,494736,text,167.164.243.69,http://www.torres.biz/,2024-01-01 00:53:20.446841
4369289969258,167,214639,284864,audio,30.24.112.127,https://matthews.com/,2024-01-01 01:02:14.564485
6765596108663,134,834359,911395,audio,62.45.37.219,https://fletcher-rich.com/,2024-01-01 00:57:54.524845
4272206706362,369,596837,780970,application,41.202.66.62,http://wilson.com/,2024-01-01 01:03:59.390074
3983326708510,1265,412437,598377,video,219.165.5.202,http://holmes.com/,2024-01-01 01:04:49.527164
6350455153913,307,814726,735057,image,203.223.70.227,https://www.simmons-smith.com/,2024-01-01 00:56:55.510158
8430085824869,1747,443916,379544,image,51.233.52.178,https://www.foster.com/,2024-01-01 00:52:58.946851
0086924857802,1646,453419,422304,application,9.176.175.155,https://rios.com/,2024-01-01 00:52:46.862942
1289375493887,242,532851,166709,audio,202.197.104.206,http://salazar.com/,2024-01-01 00:56:00.028865
6193925873073,1770,100019,952419,video,214.40.123.117,https://sampson.org/,2024-01-01 01:03:09.136410
1952589474910,1638,666444,943603,application,130.178.7.132,http://chambers.com/,2024-01-01 01:06:25.345212
8378480894167,1994,658418,367499,audio,59.104.58.12,http://www.martinez.com/,2024-01-01 01:06:00.460977
6663060477040,1266,783734,547441,video,198.218.141.196,http://www.rivera.biz/,2024-01-01 01:02:42.402514
6453977430132,1981,737242,919071,audio,4.59.174.55,https://jones.net/,2024-01-01 00:55:16.460857
8693368130780,1266,983125,554950,audio,133.171.128.109,https://www.greene-hart.com/,2024-01-01 00:53:49.654789
9457909717824,1664,995200,613262,image,28.104.38.220,http://peterson.net/,2024-01-01 01:00:32.250719
2718625537709,1683,663299,624450,image,157.229.216.136,http://houston.info/,2024-01-01 00:52:38.328304
1112769826704,1149,356500,448685,audio,190.111.122.183,http://www.collins.net/,2024-01-01 01:02:26.844924
5837303319942,1454,972001,128008,application,77.205.178.236,http://www.paul.com/,2024-01-01 01:02:58.414974
9057303810839,577,751185,498762,text,166.48.147.71,https://moore.com/,2024-01-01 01:05:45.813553
7422632167581,126,645036,138614,text,194.10.224.243,http://kelley.com/,2024-01-01 00:57:41.266627
6418873005251,1877,411234,371121,text,106.205.234.59,https://www.marsh-heath.com/,2024-01-01 00:59:49.241454
2954990093662,1753,713441,412308,video,140.58.55.135,http://bruce.com/,2024-01-01 00:55:07.992454
4898242716777,448,884902,654385,text,197.109.161.217,http://www.santos.com/,2024-01-01 00:54:32.773872
1572675564140,1244,252861,726049,text,32.35.199.35,http://www.moore.com/,2024-01-01 00:54:59.724246
6809188676283,1982,105273,330028,audio,147.238.156.89,http://ellis-hoffman.biz/,2024-01-01 00:58:10.333606
1777332306328,591,571629,447924,text,217.222.150.146,http://www.flores.com/,2024-01-01 00:55:41.915188
0307325418882,224,527194,574603,application,89.30.217.253,https://www.myers.com/,2024-01-01 01:00:15.517621
3104254690040,1518,153977,149470,text,14.235.121.78,http://garcia.info/,2024-01-01 01:04:14.675819
3341813620277,465,825084,435678,audio,99.196.143.27,https://brown.org/,2024-01-01 01:00:21.926777
2198809571715,197,286635,725510,video,213.244.21.157,https://www.brown.com/,2024-01-01 00:55:07.538603
